open,high,low,adj_close,volume,daily_return,return_5d,return_10d,return_20d,return_40d,close_mean_5d,close_std_5d,close_min_5d,close_max_5d,return_mean_5d,return_std_5d,volume_mean_5d,volume_std_5d,close_mean_10d,close_std_10d,close_min_10d,close_max_10d,return_mean_10d,return_std_10d,volume_mean_10d,volume_std_10d,close_mean_20d,close_std_20d,close_min_20d,close_max_20d,return_mean_20d,return_std_20d,volume_mean_20d,volume_std_20d,price_position_5d,pct_from_high_5d,pct_from_low_5d,price_position_10d,pct_from_high_10d,pct_from_low_10d,price_position_20d,pct_from_high_20d,pct_from_low_20d,volume_change,volume_change_5d,volume_ratio_5d,volume_ratio_10d,volume_ratio_20d,hl_pct_5d,hl_pct_10d,hl_pct_20d,realized_vol_10d,realized_vol_20d,adj_close_lag1,adj_close_lag2,adj_close_lag3,adj_close_lag5,adj_close_lag7,adj_close_lag10,daily_return_lag1,daily_return_lag2,daily_return_lag3,daily_return_lag5,daily_return_lag7,daily_return_lag10,volume_lag1,volume_lag2,volume_lag3,volume_lag5,volume_lag7,volume_lag10,high_lag1,high_lag2,high_lag3,high_lag5,high_lag7,high_lag10,low_lag1,low_lag2,low_lag3,low_lag5,low_lag7,low_lag10,EMA_20,EMA_50,MACD,MACD_signal,MACD_diff,RSI_14,Stoch_k,Stoch_d,ROC_10,BB_high,BB_low,BB_mid,BB_width,ATR_14,OBV,Volume_SMA_20,MFI_14,ADX_14,ADX_pos,ADX_neg,CCI_20,WillR_14,KC_high,KC_low,KC_mid,KC_width,KC_position,DC_high,DC_low,DC_mid,UO,CMF_20,Close_to_EMA20,Close_to_EMA50,EMA20_to_EMA50,High_Low_Spread,BB_position,BB_width_pct,ROC_to_ATR,volume_price_trend,RSI_change,RSI_slope_5d,MACD_acceleration,MACD_to_signal_ratio,Stoch_K_D_diff,Stoch_change,efficiency_ratio_10d,dow_sin,dow_cos,month_sin,month_cos,time_progression
-0.9605266821662114,-0.9586856882245682,-0.96037057013229,-0.9583501978961332,0.7969862367219783,-0.0013517421191372309,0.45880081362189284,0.4295165672163835,-0.9397679524819205,-0.9516497454260894,-0.9779473936485462,-0.5921900736067041,-0.9958926053296089,-0.9613310541940617,0.5579795205810311,-0.056528409276588254,0.791467340478478,0.7907522417890867,-0.9892745823008166,-0.806247450485588,-0.9966077212880196,-0.9645526740158267,0.5226973911234455,-0.69252247685318,0.7112020732874529,0.7648908932003299,-0.9221645852789798,0.5383374205018441,-1.0,-0.2561111212275873,-0.6539163784021589,0.9930585973688215,0.6754008864708371,0.7466980890598849,0.9999999670008093,1.0000000000000002,0.03965339620621389,0.9999999677428886,1.0,-0.16208415775158092,-0.885006143478924,-0.8927354771671396,-0.15957096311241104,-0.9780653427290199,-0.4246721120186698,-0.2829207616136571,-0.36397488875957323,-0.46111983763394326,-0.35135719341613314,-0.45912806174197274,-0.616262159301211,-0.69252247685318,0.9930585973688213,-0.961787931132051,-0.9739101394404552,-0.9949750761610018,-0.9968207461688462,-0.9951045856611903,-0.9917439811228326,0.24119097927446603,0.6209459144872851,-0.05366916532864634,0.5744472191629318,0.5857630436743729,0.18264865859979323,0.7304331351146935,0.8366575656821678,0.5280995571587642,0.48642948701238475,0.6392335889825871,0.459167867623683,-0.9649401016567117,-0.9760394697516878,-0.9952666251073263,-0.9971675080942691,-0.9967276875576248,-0.9930412963776817,-0.9683297624643924,-0.9826748506374956,-0.9981322614308801,-0.9957877292513929,-0.9958246763674019,-0.9960664572776238,-0.8163279930347787,-0.4889363619545561,-0.8479890791792228,-0.9979464669521516,0.1933348739384764,-0.835247380103402,-0.8914576904739167,-0.9077553500161988,0.30731575040664805,-0.10436720595815208,-0.9924780875682252,-0.7342842136518698,0.9687006396300339,-0.13190976276393712,0.8230423094764928,0.6167058144806841,0.7446798757342898,0.7444433375420618,-0.6464630126632798,0.7944954183581986,0.18679023142920254,-0.8914576904739167,-0.7427185415118578,-0.7148390091976384,-0.7291828573350381,-0.8765772027130478,-0.21657308034125508,-0.28057943612521524,-1.0,-0.6038903082026645,0.017826150120471597,0.34361559982943823,-0.4750419725301427,-0.8084935967839367,-0.8650877795036811,-0.692189180678281,-0.06228430246878508,0.8168010006140954,-0.43891315989976515,-0.6519568118881661,0.29642560821809494,0.2504254116455501,0.8022240388124143,-0.3874539873002307,-0.06339183653471167,-0.08971222674190435,0.4239914098998847,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.49999999999999983,0.08183807439824958
-0.9580799841982146,-0.9527836436852207,-0.9571313555349894,-0.9493037528595127,0.7111688092174244,0.1390449888364781,0.5633402559152857,0.5120423905783584,-0.9266853955478782,-0.9411479447352071,-0.9679524558258708,-0.6022513362365544,-0.9946642316965035,-0.9522708393257276,0.6458968297825598,-0.11781363942103351,0.8096538058430319,0.7628830195116089,-0.9845886207917989,-0.7624604998072054,-0.9966077212880196,-0.9554775771275772,0.5982995147294945,-0.6955857335639839,0.7281119273257135,0.7600709620215971,-0.9611187003990214,0.2785039221998965,-1.0,-0.2561111212275873,-0.5894198396640146,0.9994481138253659,0.695001055602596,0.745282273806072,0.9999999731405043,1.0000000000000002,0.23790646508414548,0.999999974041538,1.0,0.019913336337596732,-0.8618031531357364,-0.8694373446149872,0.010007372782977919,-0.9911044355436879,-0.7554788149092068,-0.6655854132578848,-0.6965613745327555,-0.7445631687937342,-0.25233179050073684,-0.4029119368085146,-0.5828037309490137,-0.6955857335639839,0.9994481138253659,-0.9583501978961332,-0.9617879311320511,-0.9720192157547402,-0.9948697859277865,-0.9942736616176792,-0.9927781849070629,-0.0013517421191372586,0.24119097927446603,0.620945914487285,0.6256731445594172,0.6127140229087871,0.08450636746832266,0.7673792289733812,0.7647424885838686,0.8366575656821675,0.5137809150369025,0.5139678603777557,0.547954594840832,-0.9586856882245681,-0.9649401016567118,-0.9735881349322043,-0.9966397200946804,-0.9955137600583004,-0.9931885773094754,-0.96037057013229,-0.9683297624643924,-0.9808232914932158,-0.995713835019375,-0.9943651683803587,-0.9931256740649504,-0.8347691353047413,-0.510320570697716,-0.7944284583707277,-0.9843706088374278,0.3069435825681184,-0.7968538709450455,1.0,-0.26392089902255367,0.38283011841985126,-0.16224112853097306,-1.0,-0.770432014452928,0.9444340089576189,-0.1795419104103727,0.8336911798875597,0.6413148925124663,0.7738667920256583,0.7688575739140888,-0.6257864483286183,0.7595319235138395,0.19710352707188986,1.0,-0.777762493511395,-0.7538866032401328,-0.7661695013487206,-0.857335344860936,-0.21657305689323056,-0.28057943612521524,-1.0,-0.6038903082026645,0.06563128763841336,0.4195919739322833,-0.4019763270481329,-0.777324960618172,-0.8948686477549983,-0.5742525031426902,-0.03581434102949199,0.8969099178821801,-0.4016861878503892,-0.6146202122356862,0.33304968661777334,0.28723979229006447,0.7661403237733493,-0.38769121414384783,1.0,0.9999999999999999,0.5756413147352477,0.0,1.0,0.8660254037844387,-0.49999999999999983,0.08315098468271354
-0.948746294144782,-0.9459126182944309,-0.9500050869513877,-0.9479468824938135,0.7514843093934879,-0.05681922300590213,0.5613004688112722,0.543590209216231,-0.9247231514023033,-0.9395727865281708,-0.9579167221625943,-0.7701341773958571,-0.9702883095413058,-0.9509119036319889,0.6442406984846984,-0.11532985836458515,0.8338797680868891,0.692085217713255,-0.9795554205526306,-0.7380110987409454,-0.9966077212880196,-0.9541164092894189,0.6256960042865841,-0.705088067163847,0.7513143632608728,0.7556922217887436,-1.0,-0.8114917795191063,-1.0,-1.0,-0.5801431648925942,1.0,0.7191116930844964,0.7477657294093547,0.9999999474121757,1.0000000000000002,-0.4038440363252853,0.9999999747974548,1.0,0.0472110212692427,0.9999999755505053,0.9999999999999998,0.035442316311579236,-0.9766692475372539,-0.646972625887124,-0.6052165997236602,-0.6320045206818081,-0.6889813336199477,-0.17376660835334046,-0.3647637307992201,-0.5359719038821814,-0.705088067163847,1.0,-0.9493037528595127,-0.9583501978961333,-0.9599086200169162,-0.9937137047603586,-0.9968207461688462,-0.9947923346097173,0.13904498883647806,-0.0013517421191372586,0.2411909792744661,0.6163929317997139,0.5744472191629321,0.04745384016465119,0.6690464074380666,0.7969862367219784,0.7647424885838684,0.505689198615702,0.5097130149081248,0.5446855483404358,-0.9527836436852208,-0.9586856882245682,-0.9625025359283329,-0.9949155880215094,-0.997167508094269,-0.992801984614506,-0.9571313555349892,-0.96037057013229,-0.9664915997573417,-0.9962311298815695,-0.995787729251393,-0.9962912326786241,-0.8513076944564775,-0.5307996050402957,-0.7410698656220341,-0.961621901485,0.39738674836161425,-0.7907829678854611,0.8044088121764768,0.3043170405675202,0.4116976109159245,-0.23708722717447142,-0.9953882020397072,-0.8088522928521609,0.9038455852580345,-0.22445102385882126,0.8458677719319422,0.6710242578253695,0.8302535429764126,0.7839715423857159,-0.5990393099181435,0.7229267554649798,0.20702950802791334,0.8044088121764769,-0.8148241070776541,-0.7951313117271147,-0.8052611415808233,-0.8381355402469018,-0.21657304060917656,-0.28057943612521524,-1.0,-0.6038903082026645,0.4791841099768201,0.2787238132651525,-0.3596222089454184,-0.7619348373152621,-0.9199517966029662,-0.5727813484933693,-0.014606272202868975,0.9560196694535111,-0.38240814517233307,-0.5499084304186362,0.2847394804170027,0.2893326057321529,0.7138845569271495,-0.38788940574530073,0.3489623847200747,-0.20804745977721897,0.7117443997564132,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.49999999999999983,0.08358862144420148
-0.9497431008615365,-0.952078922701502,-0.9568537025172895,-0.9574455533924711,0.74087063883721,-0.318657706920889,0.02097795785663878,0.4821259956685249,0.49899629207516355,-0.9505995653570012,-0.954540539324894,-0.8738215336396803,-0.9574285459021378,-0.9509119036319889,0.1502475325076344,-0.30610955803407464,0.8039344512591005,0.5818917482978806,-0.9753417914585126,-0.7420173421068681,-0.9966077212880196,-0.9541164092894189,0.5731236763355199,-0.6731360080538995,0.7646096229248386,0.7530376914887659,-0.9975454606399548,-0.801321446443133,-0.9985467400581369,-1.0,0.5968620649835463,-0.7055694912787995,0.7322549676240522,0.7516332483607719,-0.3725363400961207,0.6901300887239376,-0.906106496927661,0.6350392871754926,0.8951912261095674,-0.14388440834266303,0.6480074816679178,0.8956014594360008,-0.17264921744133827,-0.984193113589021,-0.9692268370607029,-0.5660125094161775,-0.6823764534984145,-0.7301037186601442,-0.14940189381930544,-0.2575577261393401,-0.4808728109805258,-0.6731360080538995,-0.7055694912787995,-0.9479468824938135,-0.9493037528595127,-0.9564741799862317,-0.9707723587538705,-0.9948697859277865,-0.9963528062974066,-0.056819223005902156,0.13904498883647806,-0.001351742119137217,0.8619985938494086,0.6256731445594175,0.06382139608023846,0.7152414169972781,0.7111688092174244,0.7969862367219782,0.8289005004496801,0.5358244228744571,0.6392335889825871,-0.945912618294431,-0.9527836436852208,-0.9562558812791774,-0.9732409118499497,-0.9966397200946803,-0.9969440742840847,-0.9500050869513875,-0.9571313555349892,-0.9585398402704883,-0.9789386286379298,-0.9957138350193753,-0.9976586059477146,-0.8672952020681194,-0.5509416142293778,-0.6928982278271215,-0.9326905417092632,0.45834694117350816,-0.8049692629660705,0.47842270959000865,0.7609438405888285,0.3554554426781681,-0.31882973603292164,-0.9835269280166735,-0.8468490493157028,0.8525951140351922,-0.2652058069051466,0.8347256092493658,0.6953507007811787,0.619875380822634,0.8004582373162004,-0.6132462123991302,0.7181083109657013,0.2105715570706776,0.4784227095900089,-0.8513458728373745,-0.8358323515196023,-0.8438107870589225,-0.8184348950775304,-0.21657303033960562,-0.28057943612521524,-1.0,-0.6038903082026645,0.3047818051155232,0.08466052263466001,-0.36322626560693616,-0.7704356149408702,-0.9446744821790267,-0.5372979371633566,-0.0017529354543057707,0.9999999999999999,-0.4038436113903689,-0.5965445264282121,0.25446254618057046,0.17105344292433378,0.6473782215066191,-0.38803559384328096,-0.31808528276849213,-0.28352400811553374,0.25773290858169917,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.49999999999999983,0.08402625820568943
-0.9626108986793642,-0.9568358019430089,-0.9639799711008912,-0.954912604863552,0.8067339195499825,-0.025942761408244266,-0.11748359237277861,0.49437279640288745,0.4839210715712815,-0.9476591262670281,-0.9531307037855342,-0.9048518615636941,-0.9537816495822844,-0.9509119036319889,0.009802945777138847,-0.4688754287291866,0.8171803411100034,0.6363940256963945,-0.9709526749577387,-0.7526399772174235,-0.9966077212880196,-0.9541164092894189,0.5841207318250807,-0.6749948611968976,0.797049340812509,0.7527560840053844,-0.9951404436953647,-0.7908427513203703,-0.9985467400581369,-1.0,0.5835711467707863,-0.706111537328364,0.7574948373986184,0.7714653838297829,-0.3391351384269331,0.7727610740793646,-0.9268794588072234,0.7323609700391447,0.9231398972948281,-0.09292623824888202,0.7418710208410066,0.9234407363794997,-0.12552681450783698,-0.9716373991457048,-0.9117754525826275,-0.33569823479754646,-0.5527334964687698,-0.6025769741110572,-0.07929517209661446,-0.16325948016550096,-0.4385580970082836,-0.6749948611968976,-0.7061115373283641,-0.9574455533924712,-0.9479468824938136,-0.9474364010671052,-0.9586694202340696,-0.9937137047603586,-0.9955181456134357,-0.31865770692088907,-0.05681922300590215,0.13904498883647812,0.7237420308549495,0.6163929317997141,0.1551598573968822,0.7030798758861825,0.751484309393488,0.7111688092174242,0.7535702058264272,0.5280995571587643,0.5139678603777557,-0.952078922701502,-0.9459126182944311,-0.9503611583988893,-0.9621572631901176,-0.9949155880215093,-0.9956738311112225,-0.9568537025172894,-0.9500050869513876,-0.955303650676206,-0.9646205728519075,-0.9962311298815695,-0.9961788539098335,-0.8814870133604695,-0.5701694557337033,-0.6444398896416724,-0.8987491846179649,0.5077448987867005,-0.7921391372814188,0.5653524553784897,0.6160613257149916,0.3666617461110054,-0.4215090904447983,-0.9541926407913973,-0.8861943190333449,0.7728208183335112,-0.30117090320581597,0.8522541860979107,0.7306288967673878,0.3617594839428784,0.8184285784715892,-0.6298233581569305,0.7086669711678805,0.21672920123754413,0.5653524553784897,-0.8893741184311683,-0.8784043071076122,-0.884042774271042,-0.7948554583584679,-0.21657301907016768,-0.28057943612521524,-1.0,-0.6038903082026645,0.3416989059259405,0.1757864306511463,-0.3162270549705356,-0.7521227052328142,-0.9645392415888996,-0.4478077182605747,0.02308672465027306,0.9862889136738663,-0.3916749873787976,-0.49554522589047956,0.2948419900282657,0.13157869570381875,0.6212966627433371,-0.38816765699847905,-0.12050378717239046,-0.04451573815204433,0.2766772796549395,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.49999999999999983,0.08446389496717738
-0.951555456283556,-0.9499647597503456,-0.9494497985682874,-0.9489529991623025,0.7218465494152535,0.05857201737711379,-0.08656433208846054,0.5700037804709293,0.5551020448186201,-0.9407407631954112,-0.9512037399982181,-0.9175403069788711,-0.9528219635087082,-0.9509119036319889,0.041307643073257266,-0.44584279210731703,0.7972323213579049,0.6229582193604984,-0.9656853745687255,-0.7764342783558819,-0.9945260375832413,-0.9541164092894189,0.6502387288626192,-0.6898921594543229,0.8106437904477259,0.7306760089428292,-0.9922981264044409,-0.7800018239541817,-0.9963462989946495,-1.0,0.6447881134577274,-0.710043364763608,0.7703698998968207,0.7676973200651475,0.7881561916830646,0.9671780098369218,-0.8201261244951411,0.9598348753715449,0.9888984621595889,-0.023587211835083832,0.9613426675563788,0.98894191482703,-0.061066756406320866,-0.9910409638554217,-0.9639653859466943,-0.6096920688403634,-0.7815229321179322,-0.8042885589851324,-0.13707754488118878,-0.15975358966007164,-0.43950213669511634,-0.6898921594543229,-0.710043364763608,-0.9549126048635521,-0.9574455533924712,-0.9460808305266929,-0.9552371517114323,-0.9707723587538705,-0.9980766843273061,-0.025942761408244287,-0.318657706920889,-0.0568192230059021,0.6354400236133323,0.8619985938494088,0.02547139809261839,0.7785484889218705,0.74087063883721,0.7514843093934876,0.7873451963431128,0.8366575656821678,0.5097130149081248,-0.9568358019430089,-0.9520789227015021,-0.9434986567162764,-0.9559117075456847,-0.9732409118499495,-0.9974042986667335,-0.9639799711008911,-0.9568537025172894,-0.9481840370959481,-0.9566763791008788,-0.9789386286379299,-0.9976211463581177,-0.8936847199787513,-0.5883508424156101,-0.5949137563838994,-0.8605619304073746,0.5496089224015036,-0.7603277047098438,0.7609442353624598,0.6015731334436529,0.43586706550617477,-0.5339933306245298,-0.9118341765524292,-0.923359261436387,0.6656290671884735,-0.3408656818927343,0.8598387422602344,0.7470778011346488,0.4020668266706142,0.8261824074101525,-0.597305594049613,0.6711990794781598,0.23602994127250726,0.76094423536246,-0.9254898022836366,-0.9180853173179663,-0.9218913049518063,-0.7855898745064555,-0.2165730106122916,-0.28057943612521524,-1.0,-0.6038903082026645,0.22950763224047863,0.11455161052344476,-0.2549311918303539,-0.7254475840655418,-0.978453827705885,-0.7829443675782221,0.055560305773623586,0.9018380092905266,-0.34845538305663615,-0.4542154381698527,0.32321194407421155,0.15241241579382395,0.6043019606878258,-0.3882949162041355,0.05855453784630338,0.01838115695621581,0.4575624143905114,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.49999999999999983,0.08490153172866538
-0.9491993959633372,-0.9490838543202287,-0.9484317551556873,-0.9462358584999928,0.7054158816009758,-0.023937226142187115,-0.16944498735472663,0.5714367867934739,0.5438820878964957,-0.9375864998832308,-0.9505746459988729,-0.902635049316201,-0.9528219635087082,-0.9491982752435848,-0.04437966010529224,-0.5479808015994272,0.7961475619022825,0.6270075798984895,-0.960339336136667,-0.8164749556259536,-0.9932924935688697,-0.9523999661496899,0.6514717020504353,-0.6901267929626851,0.8208759017100338,0.7047571824110934,-0.9894779670462907,-0.7693737999032266,-0.9963462989946495,-0.9982432539519454,0.6352241006398209,-0.7101756654029158,0.7798448404444758,0.7636245180869233,0.9999998728871478,1.0000000000000002,-0.7625765807447705,0.9999999740162937,1.0,0.0006729933203936111,0.9999999748211812,0.9999999999999998,-0.011089017195466289,-0.9848806138916029,-0.9387536062703243,-0.6535629982686861,-0.8168636393121318,-0.8347773347083561,-0.23657988348446984,-0.15019959213351333,-0.4328412813614206,-0.6901267929626851,-0.7101756654029158,-0.9489529991623025,-0.9549126048635521,-0.9555704020943191,-0.9462050871473322,-0.9586694202340695,-0.996116950676656,0.05857201737711379,-0.02594276140824428,-0.318657706920889,0.6865539596750272,0.7237420308549497,0.19907908650126835,0.6812813619432907,0.8067339195499826,0.7408706388372098,0.6974523343930198,0.7647424885838686,0.5358244228744572,-0.9499647597503456,-0.956835801943009,-0.9496573116421847,-0.9500180217530299,-0.9621572631901174,-0.996852025896268,-0.9494497985682873,-0.9639799711008911,-0.9550262569501312,-0.9534432685931296,-0.9646205728519076,-0.9975462271789239,-0.9044278059978939,-0.6056859107573389,-0.5464358291995002,-0.8192114934396726,0.5807975155117702,-0.7450641064933716,0.8540827834383382,0.7267931580597624,0.43717832254545613,-0.6819700044612036,-0.8365743755743934,-0.9609047486567432,0.4740889896452295,-0.38519234735178154,0.8658705106609785,0.7606687395377237,0.4639416904726623,0.8321740670568123,-0.5986361368663886,0.6500052291103376,0.2677643833588099,0.8540827834383382,-0.9620450095181786,-0.9582323312416363,-0.9601923282667266,-0.7765535947946112,-0.2165730034049834,-0.28057943612521524,-1.0,-0.6038903082026645,0.16615592522903844,0.13335255454038658,-0.20985899357161353,-0.7059430292624295,-0.9880441520361387,-0.7896386323777782,0.09700678774590399,0.617447511736369,-0.3340385108322492,-0.4136119955633612,0.29847912124958226,0.12552432306987432,0.58022081519628,-0.38840966807013355,0.03121040126940436,-0.04092189427538913,0.46340813142149495,0.0,1.0,0.8660254037844387,-0.49999999999999983,0.08621444201312928
-0.9469339387227624,-0.9482910411133109,-0.9485243061615873,-0.9477755715419682,0.6995771608042627,-0.12654902516845337,-0.20512123636703616,0.5466785737634928,0.5351340667134874,-0.9393739157601332,-0.9505395174451489,-0.9019499276357026,-0.9528219635087082,-0.9491982752435848,-0.08103984845323525,-0.5432302163718646,0.784482600961361,0.643553715440531,-0.9552716539837901,-0.9038819704202892,-0.9688139700488583,-0.9523999661496899,0.6302865598166263,-0.6832423428108467,0.830246561188572,0.6675300615165846,-0.9867219876325545,-0.7643571345364187,-0.9963462989946495,-0.9982432539519454,0.6278726908976356,-0.7087050974731441,0.7833916929717989,0.763050267309153,0.7252889268916454,0.9501554285714973,-0.7951879888699805,0.8887260196765978,0.9831408335355889,-0.5442929044382894,0.942723396803425,0.983206822208892,-0.03940973608161702,-0.9836054718131916,-0.9569621369930156,-0.6452000423831876,-0.8328265935032939,-0.8445560605296825,-0.30539640768885684,-0.1392281487563335,-0.41049570837423943,-0.6832423428108467,-0.7087050974731441,-0.9462358584999929,-0.9489529991623026,-0.9530398800245747,-0.9448503736992873,-0.9552371517114322,-0.9949556706469507,-0.023937226142187143,0.05857201737711376,-0.02594276140824424,0.6152460970720819,0.6354400236133325,0.16762789703650754,0.662454487579087,0.7218465494152535,0.8067339195499824,0.7396824011423816,0.7969862367219783,0.5280995571587643,-0.9490838543202287,-0.9499647597503458,-0.954408289835714,-0.9431567274241418,-0.9559117075456847,-0.9950479090966428,-0.9484317551556872,-0.9494497985682873,-0.962145870530389,-0.9463304289998882,-0.9566763791008789,-0.9980706971601182,-0.9143137370451675,-0.6224167220750454,-0.5010650779350116,-0.7760227731287515,0.5989227632813253,-0.7482626637608938,0.8013041149525546,0.8054437112511175,0.41452358571363035,-1.0,-0.6032049086389712,-1.0,-0.5879323253284755,-0.42543863239645285,0.8601139379509514,0.7729485053726206,0.4168987610235313,0.8365722708710397,-0.6022214961872758,0.6234294729212618,0.47645354093958764,0.8013041149525546,-1.0,-1.0,-1.0,-0.7658111816205363,-0.21657299732106688,-1.0,-1.0,-1.0,0.14635566504823572,0.08783086692124026,-0.18626223365796413,-0.6965549571422935,-0.9953360521983001,-0.7471700298821244,0.44366553016665544,-0.7690088422321336,-0.3355789925005658,-0.4547685820038258,0.27088510436811736,0.11474874726232173,0.5507531211653651,-0.38850367363015165,-0.08081120668958253,-0.12538322368559365,0.3797720545273586,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.49999999999999983,0.08665207877461722
-0.9433998136743,-0.9437103631200756,-0.943156471385486,-0.9427035931644072,0.7231170299783676,0.03242550580469583,-0.01874827783946595,0.37143325768017155,0.5529379814078073,-0.933485977922232,-0.9475165715313558,-0.911173475426568,-0.9501349019962034,-0.9456606333541107,0.10354086603548596,-0.7989338013666276,0.7801133924397714,0.6457235180676282,-0.9520515969649221,-0.9366458788110977,-0.9559000780246321,-0.9488565134425015,0.45921201888247865,-0.8287590173397923,0.808358549290876,0.5940021582861087,-0.9838103346337421,-0.7577807752061981,-0.9963462989946495,-0.9946165992753421,0.6431298359568818,-0.7080878516497506,0.7945518132304695,0.7574718571352484,0.9999998836217783,1.0000000000000002,-0.7444607192781623,0.9999999260067305,1.0,-0.6866318980393121,0.9999999765069243,0.9999999999999998,0.05388172142480596,-0.9794773011245315,-0.9441222591362126,-0.5642117363303492,-0.7768711932927354,-0.8232543697493442,-0.41022688791228706,-0.2157107048266793,-0.40808241880150975,-0.8287590173397923,-0.7080878516497506,-0.9477755715419685,-0.9462358584999928,-0.9470859833773255,-0.9543339452550222,-0.9462050871473322,-0.9719111580967082,-0.1265490251684534,-0.023937226142187136,0.058572017377113816,0.519919123044796,0.6865539596750274,1.0,0.6557642626819673,0.7054158816009759,0.7218465494152533,0.7285646917231774,0.7111688092174244,0.8366575656821678,-0.9482910411133109,-0.9490838543202288,-0.9475457713720707,-0.949314298827552,-0.9500180217530297,-0.9723677165429324,-0.9485243061615872,-0.9484317551556873,-0.9476292672796128,-0.9531661387945105,-0.9534432685931297,-0.9805383409260306,-0.922711342130778,-0.6382425548080778,-0.4559533550272984,-0.7314211363329403,0.6128539461214428,-0.7160843950298067,0.9013747903327172,0.8522538962412032,0.2541672420603107,-0.9962237694668815,-0.6017110780300396,-0.9970588338567152,-0.5783195452900292,-0.45876747843558047,0.8669482463897853,0.7846466808475925,0.4522209780651012,0.8335272921639754,-0.5811639259379522,0.5832380986582426,0.48565890667110645,0.9013747903327172,-0.9969367194154491,-0.9970279370302606,-0.9969787472085487,-0.7599242896142085,-0.21657299705752828,-0.997736532305047,-1.0,-0.9987537449774689,0.0678937158823528,0.030369902436064022,-0.13217842606686048,-0.6705966158206327,-0.9976686443051865,-0.7768104361721717,0.4629992894345655,-0.7660909011067653,-0.411221856229584,-0.413226294055631,0.32376022692163337,0.1686466932598955,0.5412923422559004,-0.38859774662801255,-0.0354154743094797,-0.036909367847342806,0.17134403183085067,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.49999999999999983,0.08708971553610517
-0.9465714572679182,-0.9474101524850675,-0.9470435253717868,-0.9483190171998472,0.6992669218084308,-0.22193827258605112,-0.12391572588099722,0.23859924101514773,0.49134493259254275,-0.9400047887674047,-0.9461645085372304,-0.9592866326744558,-0.9438126941318512,-0.9456606333541107,0.0004969431747864073,-0.6413039586932385,0.744268831139401,0.3310339958336919,-0.9506618029627192,-0.9519571182414918,-0.9522378314531095,-0.9488565134425015,0.32458690990355676,-0.8502791514181385,0.7990915921031132,0.6007759051374371,-0.9812912974438296,-0.7577117805765966,-0.9963462989946495,-0.9946165992753421,0.5910187557975386,-0.6964521823392121,0.8019159921979038,0.752219754275627,-0.7971065124020739,0.8210429842310694,-0.9870887985708583,0.2822181440982434,0.9394705174032774,-0.8379657826747994,0.8039868482983359,0.939707436604516,-0.049405606277627134,-0.9857142857142858,-0.971855421686747,-0.5517796680253148,-0.805296525694313,-0.8576353905115167,-0.5265791813603242,-0.2261427031311076,-0.3797482218030925,-0.8502791514181385,-0.6964521823392121,-0.9427035931644074,-0.9477755715419683,-0.9443714456225816,-0.9518050231692604,-0.9448503736992873,-0.9597537930259976,0.03242550580469582,-0.1265490251684534,-0.023937226142187094,0.6264872240781871,0.6152460970720821,0.5314403376217054,0.6827371261407221,0.6995771608042627,0.7054158816009756,0.7975557926318979,0.7514843093934879,0.7647424885838686,-0.9437103631200756,-0.948291041113311,-0.9466659587309323,-0.9540644411580851,-0.9431567274241418,-0.960769883024547,-0.9431564713854859,-0.9485243061615872,-0.9466121745864862,-0.9602789783877519,-0.9463304289998884,-0.9660216870838102,-0.9309145727628578,-0.6537233004032696,-0.41591079446562507,-0.686818549727065,0.6128633111319072,-0.7296897917053934,0.7160792182492122,0.806252707844828,0.13261890227438572,-0.9938952197795186,-0.5995313850252488,-0.994514263161077,-0.5782190901774953,-0.49430860179372094,0.8613035319643237,0.7923659039198718,0.3854554699196062,0.8328972495220228,-0.5924638957105695,0.5825141509697663,0.4408268431297055,0.7160792182492123,-0.994242893334034,-0.9943982991248308,-0.9943141839644657,-0.7550348401419832,-0.2165729984664871,-0.997736532305047,-1.0,-0.9987537449774689,0.011836492883703604,-0.058359592162792684,-0.13263229492566625,-0.6716004270394642,-1.0,-0.7712110603823524,0.36955199445947395,-0.7691111851249642,-0.47809835314627025,-0.44459872934291594,0.2553307720173917,0.1379158885363464,0.5098881454396492,-0.3886625195383352,-0.1541408280867409,-0.20208804379472517,-0.4241165888994447,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.49999999999999983,0.08752735229759312
