open,high,low,adj_close,volume,daily_return,return_2d,return_3d,return_5d,return_10d,return_20d,close_mean_5d,close_std_5d,close_min_5d,close_max_5d,return_mean_5d,return_std_5d,volume_mean_5d,volume_std_5d,close_mean_10d,close_std_10d,close_min_10d,close_max_10d,return_mean_10d,return_std_10d,volume_mean_10d,volume_std_10d,close_mean_20d,close_std_20d,close_min_20d,close_max_20d,return_mean_20d,return_std_20d,volume_mean_20d,volume_std_20d,price_position_5d,pct_from_high_5d,pct_from_low_5d,price_position_10d,pct_from_high_10d,pct_from_low_10d,price_position_20d,pct_from_high_20d,pct_from_low_20d,volume_change,volume_change_5d,volume_ratio_5d,volume_ratio_10d,volume_ratio_20d,hl_pct_5d,hl_pct_10d,hl_pct_20d,realized_vol_10d,realized_vol_20d,adj_close_lag1,adj_close_lag2,adj_close_lag3,adj_close_lag5,adj_close_lag7,adj_close_lag10,daily_return_lag1,daily_return_lag2,daily_return_lag3,daily_return_lag5,daily_return_lag7,daily_return_lag10,volume_lag1,volume_lag2,volume_lag3,volume_lag5,volume_lag7,volume_lag10,high_lag1,high_lag2,high_lag3,high_lag5,high_lag7,high_lag10,low_lag1,low_lag2,low_lag3,low_lag5,low_lag7,low_lag10,EMA_20,EMA_50,MACD,MACD_signal,MACD_diff,RSI_14,Stoch_k,Stoch_d,ROC_10,BB_high,BB_low,BB_mid,BB_width,ATR_14,OBV,Volume_SMA_20,MFI_14,ADX_14,ADX_pos,ADX_neg,CCI_20,WillR_14,KC_high,KC_low,KC_mid,KC_width,KC_position,DC_high,DC_low,DC_mid,UO,CMF_20,Close_to_EMA20,Close_to_EMA50,EMA20_to_EMA50,High_Low_Spread,BB_position,BB_width_pct,ROC_to_ATR,volume_price_trend,RSI_change,RSI_slope_5d,MACD_acceleration,MACD_to_signal_ratio,Stoch_K_D_diff,Stoch_change,efficiency_ratio_10d,date_days,dow_sin,dow_cos,month_sin,month_cos
-0.9202921567340635,-0.9223925323602405,-0.9174278742711794,-0.9187130000121801,0.559611882126623,-0.029195859049321343,-0.015550263991537278,-0.0013881832941337983,-0.22474704180810323,0.10478903824279517,0.13999682117817172,-0.9197507632735049,-0.9789441530576561,-0.9168566706090859,-0.9207950529180959,-0.10525184724763922,-0.8993303126289854,0.5956747990488336,0.5049872923206389,-0.9197271241337915,-0.9772518360089725,-0.9176229242532121,-0.9224169535016157,0.1695093206679042,-0.9190619887766465,0.5681161643348316,0.4182553942130346,-0.9227275552246863,-0.9563382305644708,-0.9208354400608605,-0.9545374338396359,0.2442994088260318,-0.7552378641794781,0.7520766820065748,0.8006888032210322,0.534892007008122,0.9739624883412364,-0.9457628840987886,0.5025273678050362,0.9770886977513578,-0.8999750297623941,0.014138036206862603,0.8621635841701676,-0.7948811855261149,-0.992201201408548,-0.9620893643801133,-0.5495293981922136,-0.691331378615231,-0.8854982462493874,-0.62814852926646,-0.5012358272368747,-0.41809765597449944,-0.9190619887766465,-0.7552378641794781,-0.923176422858497,-0.9217049916855042,-0.9198010129164949,-0.9170810682827903,-0.9258574463347651,-0.9089130702648376,-0.08581709504499946,-0.13044486215669393,-0.1320463109604812,-0.03742760440521617,-0.5084484466517065,0.09325391292564494,0.6134423863525718,0.4713834695846661,0.5688447174850194,0.6104515108571035,0.5392383729543535,0.559993513796355,-0.9251068309366763,-0.9247709551791206,-0.9189570028629721,-0.9215116269301236,-0.9211709794311785,-0.9071989502656486,-0.9255721862673814,-0.9205745378625803,-0.9179831803065793,-0.9208521908802803,-0.9242931409677775,-0.9079551253051854,-0.9744157359213294,-0.9723426864568631,0.14976437610435783,0.12417866475665067,0.16770948456138832,-0.12859985766000492,0.23255843610743465,0.031008110594950233,0.011540410797728662,-0.9705008582886486,-0.5233053575293013,-0.9353569202493826,-0.9109754593601314,-0.9548018729446075,0.8857361774805733,0.7401162318611376,-0.2338850636062948,-0.8960978094578521,-0.5104229307874383,-0.27230925137742434,-0.06849291250716841,0.2325584361074347,-0.9364337819244128,-0.9326504984567415,-0.9346028417052668,-0.7406269773102298,-0.17866307021862618,-0.9587143368104585,-0.923883267961791,-0.9430610961188116,0.10085392997585454,0.036871560371766976,0.21385733107857433,0.033981056103889726,0.18102747694710153,-0.9296743546670765,-0.08442021678061767,-0.9644584882762316,-0.6050645618423307,-0.3049344216390223,0.2702430103494224,0.047517425726891355,-0.045145308691801465,-0.7590381360449006,0.3445268611175697,0.16104910984105233,-0.5109283055242566,0.13855553131136822,1.0,-0.28620826421558093,-0.4999999999999998,-0.8660254037844388
-0.9176642180386445,-0.9171071165814129,-0.9152067030864789,-0.9123664859007586,0.5408924645268213,0.045418994383924965,0.08275189194649488,0.12829276024020406,-0.1486164668821384,0.1683197948818854,0.14605396220566505,-0.9186346072074223,-0.9269630071770598,-0.9168566706090859,-0.9153467037201243,-0.026133131987034125,-0.784790803108932,0.5696595553589525,0.4914424350287303,-0.9193161853135754,-0.9649956656677314,-0.9176229242532121,-0.9184232887167318,0.2410753728505776,-0.9121381417923198,0.5620079509831242,0.42348405784747734,-0.922499332266521,-0.9556941693310457,-0.9208354400608605,-0.9545374338396359,0.25102392505102733,-0.753429448804834,0.7538942117075016,0.7994769371514399,0.9999998466084055,0.9999999999999998,-0.8307169016855376,0.999999894092811,1.0,-0.8111214144583315,0.429996677052485,0.9203060719887067,-0.7107699222132616,-0.9851428571428572,-0.9676680600712185,-0.5458276569426933,-0.7242427454929354,-0.9015938577455962,-0.6358338273156353,-0.5009134367052861,-0.4234480892481449,-0.9121381417923198,-0.7534294488048339,-0.9203633316151545,-0.9215236737268684,-0.9217049916855043,-0.9178063576427509,-0.9195290184531244,-0.9141814437247491,-0.0291958590493214,-0.08581709504499951,-0.13044486215669382,-0.105069341787392,-0.12137857214628989,-0.01081181938899875,0.4953868059163409,0.6626418375109079,0.5412443261971662,0.6126542304868033,0.5472691116089279,0.5884888678528504,-0.9228159790427761,-0.9246828797577951,-0.9247709551791206,-0.9178999297883306,-0.9227553078957165,-0.9133660517978908,-0.9174278742711796,-0.9255721862673814,-0.9205745378625804,-0.9159470934813791,-0.9204097887894551,-0.9134808166976524,-0.9738243245101412,-0.9729573682314041,0.15287153008443158,0.12438299192222266,0.17574203859601975,0.014134139598728668,0.49180270202452503,0.21992072059715206,0.06957678811441351,-0.9702009421746434,-0.5231917163747402,-0.935126383974048,-0.909718640413562,-0.9568418901480436,0.8869358928964942,0.7420214438081384,0.2257858052568722,-0.9239121095777265,-0.4176620652152304,-0.32693429194559825,0.1129798709920723,0.4918027020245251,-0.9361660654712941,-0.9325883646282995,-0.9344337790895454,-0.7368294117537961,-0.17866306922998348,-0.9587143368104585,-0.923883267961791,-0.9430610961188116,0.19301179979407823,0.05524212853763116,0.25155718648088216,0.06992092946698691,0.1923532434477891,-0.8026711165315383,0.18187263244463248,-0.9640995150274426,-0.48314347454126166,-0.3092067197135957,0.3999678452410194,0.22845121538062946,-0.020852305836755312,-0.7632850079697968,0.4181666121793353,0.13739495861116546,-0.7531029376375464,0.13899192668557725,0.23191411347961666,-0.9999999999999999,-0.4999999999999998,-0.8660254037844388
-0.9140394899105382,-0.9164023955976941,-0.9108569117229777,-0.9117317854184503,0.46959808143000137,-0.13996378067252574,-0.05354507125354218,0.08997123291587741,-0.0980919493212827,0.2276910987991922,0.09342318227317481,-0.9144303818415467,-0.894678737191854,-0.9166641247612228,-0.9122592666401814,0.024772649765585936,-0.8039873535233221,0.588643629755925,0.4805014344957328,-0.9170728557873555,-0.9514207777471853,-0.9131992784128309,-0.9153308923453041,0.3041536535885457,-0.9491940895719321,0.543380447178394,0.41365267985125564,-0.9228252137794368,-0.9601515263091334,-0.9208354400608605,-0.9545374338396359,0.19232817393755416,-0.7608220081813969,0.7502851682606412,0.801222432731866,0.60000506174926,0.9319997041660086,-0.8226279385128271,0.605843999139581,0.9769330577162609,-0.8627095085851966,0.4715857565507482,0.926120770327534,-0.7023581455347624,-0.9930338733431517,-0.9368675703858186,-0.7641803500633721,-0.8245991258993552,-0.9419826105329273,-0.6826951988141563,-0.6028888346876177,-0.4681344747728159,-0.9491940895719321,-0.7608220081813968,-0.9109260741381981,-0.9123664859007588,-0.9187130000121801,-0.9217049916855042,-0.9178063576427509,-0.9237189284864756,-0.02570167463289383,0.04541899438392488,-0.029195859049321378,-0.13044486215669376,-0.3030267452096942,-0.11074492722099508,0.5272248409223835,0.5408924645268214,0.6336617979511873,0.44627968729730166,0.6302151608784101,0.5392383729543536,-0.9133882533907557,-0.9171071165814129,-0.9223925323602407,-0.9247709551791203,-0.9163299907123084,-0.9166797059771189,-0.9097463173044775,-0.915206703086479,-0.9174278742711796,-0.9205745378625803,-0.9141224550116487,-0.9233146645718832,-0.9724359874095896,-0.9739388936348328,0.1585437266837214,0.1266069952843969,0.18584063071328047,0.014424011316785501,0.6090921622669023,0.6198383100864633,0.12381343786034577,-0.971122469098099,-0.5228865383494141,-0.935455568692325,-0.9184481875102626,-0.9717160189482514,0.8879352701353196,0.7382382909448332,-0.1119390920547485,-0.9549116683107467,-0.3744918910620225,-0.36229444574085357,0.19917154177646007,0.6090921622669023,-0.9368305779613585,-0.9322103837288777,-0.934597869470655,-0.7552091813079282,-0.17866306909155524,-0.9587143368104585,-0.923883267961791,-0.9430610961188116,0.1344627227302796,-0.003810469106972608,0.2475913740467555,0.07725397442105739,0.21506567947667288,-0.9423453212075961,0.23152906355253255,-0.9668738458496144,-0.3553967968334172,-0.3010557399215317,0.03961754573394842,0.3155713812551344,-0.04884505316264161,-0.7733506500774051,0.12224488518369869,-0.11763949786290852,-0.0006385443934582846,0.14073750818241337,-0.38404294326019184,1.0000000000000002,-0.8660254037844384,-0.5000000000000004
-0.913767628819405,-0.9154333979443782,-0.9141886773261783,-0.9159931079547252,0.633613616757592,-0.1780100726095314,-0.1652931665824789,-0.07322133546507771,-0.1467469823072477,0.16609842003685904,0.05964944770754553,-0.913295617121306,-0.9291798062909653,-0.9136794035701603,-0.9122592666401814,-0.023697485040421913,-0.7290262738591554,0.575168276295887,0.4219033149301428,-0.9167078664828243,-0.9530243994717588,-0.9131992784128309,-0.9153308923453041,0.23749642824756134,-0.9523580200274203,0.5580498062478165,0.4238376850252753,-0.9234866572642916,-0.96927564626369,-0.9208354400608605,-0.9587220740323473,0.15398094648136187,-0.7596144789605671,0.7437539174342509,0.8008990580593329,-0.42308847617508083,0.8136258617678616,-0.9512831656054542,-0.08029634931393059,0.9367784884307316,-0.9213705900284626,0.3761160627745104,0.9232444427936565,-0.758834065325843,-0.9399365750528541,-0.948736587723538,-0.1064081187002846,-0.42865278101132076,-0.7905055105256692,-0.7045024658191761,-0.5842668149481557,-0.4629356276215261,-0.9523580200274203,-0.759614478960567,-0.9133761123093751,-0.9092838527735331,-0.9123664859007588,-0.9215236737268682,-0.9198010129164949,-0.9173721470450658,-0.13996378067252577,-0.025701674632893877,0.04541899438392494,-0.08581709504499936,-0.3348362534532009,0.2942851130168299,0.39224562286064313,0.5873977039748987,0.614053587881005,0.6466208366970714,0.49773280226653727,0.5472691116089279,-0.9168245228288183,-0.9129668829022992,-0.9171071165814129,-0.9246828797577948,-0.917386198496587,-0.9183365418449503,-0.9108569117229777,-0.9097463173044776,-0.915206703086479,-0.9255721862673812,-0.9161566027841674,-0.9193811218495069,-0.9724241204645644,-0.9746689276490353,0.158307225974936,0.12753670257575422,0.18289796903228453,-0.091301641574693,0.18181810300208157,0.5165101104123155,0.06754752613977472,-0.9729958900405352,-0.5222642808217377,-0.9361237167111244,-0.936551602878614,-0.9745892429977192,0.8855124237006557,0.7313919560007867,-0.15320495906288567,-0.9758340703808654,-0.42508571800829503,-0.32107783428176473,0.14341246184604636,0.18181810300208157,-0.9374313480624612,-0.932767861550208,-0.9351779874298872,-0.7567793618432446,-0.17866306972850524,-0.9611588860655408,-0.923883267961791,-0.9444070538251061,0.11524966230682174,-0.08117524480558312,0.22008171053325226,0.0576035786517677,0.2215805946463524,-0.7710897912668099,0.0702570245667491,-0.9725391606135902,-0.48489075647655144,-0.31393963744861386,-0.03438152372790368,0.18800115370190895,-0.07433948404468954,-0.7741012527977182,-0.2169379784561843,-0.29092634341341783,-0.7301065291492012,0.1411739035566224,0.7258733209145506,0.6038754716096768,-0.8660254037844384,-0.5000000000000004
-0.9184797840279768,-0.920894998169604,-0.9186310196955795,-0.9172624212922593,0.570570681350822,-0.058835839523764526,-0.08311308954970156,-0.10182751986349603,-0.25884399106503514,0.14925776056695972,0.09275790133738629,-0.9143001680088185,-0.9236913699213527,-0.9136794035701603,-0.9122592666401814,-0.14045553598203353,-0.8223349240841857,0.5763049672174281,0.4238928447389968,-0.9168201732498811,-0.9523060408320868,-0.9131992784128309,-0.9153308923453041,0.2188904085729784,-0.9501663129337576,0.5313904425951533,0.4037826417060051,-0.9243820437648052,-0.9766490677669679,-0.9208354400608605,-0.9603038309940927,0.1915006340196933,-0.7618139986163064,0.7110762937953913,0.7958890296300134,-0.6923202972545309,0.7783660344039165,-0.9740182324217829,-0.284675878978388,0.9248177110140521,-0.938843872662264,0.3593090813302364,0.925329173566249,-0.7756564573485308,-0.9771242317005029,-0.9197008887526816,-0.4517630633604043,-0.5971581594939954,-0.8495636012111805,-0.6636203362127888,-0.5993352054783712,-0.48693119873676016,-0.9501663129337576,-0.7618139986163063,-0.9203633316151545,-0.9159931079547252,-0.9117317854184505,-0.9123664859007585,-0.9215236737268684,-0.915644490213763,-0.14702153748227959,-0.1780100726095315,-0.13996378067252574,0.04541899438392502,-0.28032573318981663,0.1042084067399418,0.4647010012379076,0.6336136167575922,0.5393741683353186,0.5190896359093514,0.6626418375109077,0.6302151608784102,-0.9205251271488761,-0.9154333979443783,-0.9164023955976941,-0.9171071165814126,-0.9231073883492227,-0.9116171675422426,-0.9179831803065793,-0.9141886773261784,-0.9108569117229777,-0.9152067030864789,-0.9237383814095852,-0.9130125271691438,-0.9728058300871187,-0.9762347379711313,0.1565657215165315,0.12825439962525742,0.17634339008035288,-0.11781978780866087,0.054545864389175636,0.04848511645958897,0.052163310384102206,-0.9748342033704049,-0.5220831185445292,-0.9370281790424893,-0.9514191200977362,-0.9848707285285696,0.8858933151772647,0.6971378808543915,-0.006916930043579628,-0.9710356585127599,-0.5015124621074505,-0.28413336805324085,0.01337791954216666,0.05454586438917561,-0.9387253143639255,-0.9335065619405066,-0.9362056245241076,-0.7679891398991676,-0.17866306980913815,-0.9650520532638821,-0.923883267961791,-0.9465506139851669,0.03634068714832213,-0.00659427647851582,0.21407210845694163,0.05715207522235735,0.23145655891171063,-0.8206307064904774,0.050249319036289375,-0.9770350810002747,-0.5198520139117053,-0.30708553178518505,0.21642308303391833,-0.0876500074916973,-0.0689950888869343,-0.7671605016852987,0.1398423041977768,0.06640109516329934,-0.9600039434323391,0.14204669430504047,0.23191411347961666,-0.9999999999999999,-0.8660254037844384,-0.5000000000000004
-0.9211077227233958,-0.9241543264186007,-0.9216851322810804,-0.9225210101264485,0.5337663229534559,-0.20105841238241284,-0.1233673307958548,-0.1185365762406076,-0.3451477332540643,0.13091343169790187,0.190866398686336,-0.9170161756975835,-0.9240608842434851,-0.9177232199777501,-0.9147110141252682,-0.2326487262053512,-0.8583774707003051,0.5625272751887096,0.424779185079886,-0.917100941072041,-0.9470776804430918,-0.9140685899133429,-0.9153308923453041,0.19862475538287272,-0.9387816914377869,0.535107602028408,0.3980214995021164,-0.9237558357212504,-0.9955184638534984,-0.9112746306141841,-0.9603038309940927,0.29227359345053894,-0.8412393652873864,0.6397806674449606,0.6129012587841135,-1.0,0.6974454505820127,-1.0,-1.0,0.8752658716756595,-1.0,-0.597379282697477,0.8761144337037554,-0.9572929074015697,-0.9870612045502128,-0.9575257731958763,-0.5516936923720915,-0.7015146226788475,-0.8422286171901827,-0.6533680316500085,-0.6074584476357872,-0.5105211678941787,-0.9387816914377869,-0.8412393652873863,-0.9189115052172829,-0.9187130000121801,-0.9159931079547252,-0.909283852773533,-0.9187130000121801,-0.9176449303404706,-0.05883583952376458,-0.14702153748227964,-0.1780100726095314,-0.025701674632893745,-0.21356161074129704,0.0709229271601233,0.5079438083771443,0.5328316395047371,0.7111771132896992,0.5678033901108531,0.5596118821266229,0.4977328022665373,-0.9213181149892868,-0.9201021849626861,-0.9154333979443783,-0.9129668829022991,-0.9208189157657924,-0.9127217130831737,-0.9186310196955796,-0.9179831803065793,-0.9141886773261783,-0.9097463173044776,-0.9156018255904869,-0.9150729653677431,-0.9734625327204179,-0.9771950454934283,0.15408946775590332,0.12791493032249834,0.17037744483264564,-0.24253618186682213,-0.5140181251648877,-0.1834602929294007,0.035405468227207,-0.976824614773752,-0.5191052718610114,-0.9363956236190291,-0.9904920192540219,-0.9857947973930223,0.8847394278307443,0.6224027725243972,-0.004951609968578907,-0.9509608146538338,-0.5505475831003146,-0.25739364455871094,-0.26771923284290045,-0.5140181251648878,-0.9385309003207493,-0.9324571924079973,-0.9356006444433994,-0.7822884430240145,-0.17866307096853984,-0.9650520532638821,-0.9127907676041009,-0.9415655938950429,-0.07723175478485327,0.3011527261909345,0.1838230955100949,0.032904902787593365,0.23319421516426395,-0.8316772440821288,-0.35966327896035427,-0.988959365464833,-0.5593986876702409,-0.30486292289659805,-0.06758054190656493,-0.30605924852838495,-0.08907330897311941,-0.7569702027843871,-0.21260934966515282,-0.3790776493358275,-0.8214254279726338,0.1424830896792495,-1.0,-1.0,-0.8660254037844384,-0.5000000000000004
-0.9136770257397611,-0.9157857668371744,-0.9134482869312781,-0.9148144711219254,0.6507701188087469,-0.0859211399698621,0.060109557616162254,0.019419451720489166,-0.19461140439203053,0.18424063505075894,0.09725597475659634,-0.9174440416958343,-0.9428602512372726,-0.9177232199777501,-0.9177985038633949,-0.07227430032645446,-0.6866226781127547,0.604178496494233,0.44451886647428884,-0.9157158399566537,-0.9592970776977494,-0.9140685899133429,-0.9153308923453041,0.258333187916985,-0.9169784907707308,0.5516004158564035,0.3738053135017628,-0.9239023705778541,-0.9992310375559734,-0.9112746306141841,-0.9603038309940927,0.18704642048554815,-0.9132734233387849,0.607236023882483,0.4145320447611649,0.9999998132709296,0.9999999999999998,-0.859839021708687,0.1643796901282235,0.9478848184403129,-0.8935620328529478,0.3325987142403093,0.948239356246068,-0.8586475701824163,-0.9787875385910749,-0.9270309247246946,-0.13933909440857817,-0.32736777722514954,-0.5515739838045246,-0.5873153679961651,-0.5997846833930152,-0.5546538412675156,-0.9169784907707308,-0.9132734233387848,-0.9166428707987554,-0.9225210101264486,-0.9172624212922594,-0.9159931079547252,-0.909283852773533,-0.9193725871717733,0.07298864681922301,-0.20105841238241295,-0.05883583952376455,-0.17801007260953136,-0.20944149304810705,0.12796275296386034,0.5679115286234072,0.5337663229534562,0.645140917756032,0.6162140776422609,0.5873977039748984,0.6626418375109078,-0.9203489038942129,-0.9241543264186007,-0.920894998169604,-0.9154333979443781,-0.9114009818800617,-0.9187047353962172,-0.9203894535030799,-0.9216851322810804,-0.9186310196955796,-0.9141886773261783,-0.9079275840994557,-0.9227527350010919,-0.9730293465864625,-0.9782712560867645,0.15624789673747125,0.12811330955773081,0.17581817612614054,-0.047296505321491544,0.2803749812830221,0.009346605156141052,0.08412073400960295,-0.9774592290598464,-0.5187593346269495,-0.936543643784571,-0.998362114642243,-0.9880782724077976,0.8896959266226359,0.5882880927508023,0.06432447555627219,-0.9804556143681494,-0.3940592273328568,-0.36988035079611764,0.2753497553825579,0.2803749812830221,-0.9388878556928896,-0.9321085534341291,-0.9356188764972078,-0.7949268982562585,-0.17866306949079147,-0.9661385253557702,-0.9114596582519815,-0.9415655938950429,-0.1753103425862788,-0.10814077441919345,0.23113907192305552,0.07855795747089492,0.24726937038527289,-0.8151519367929445,0.20992243287547518,-0.9912390516256218,-0.4412624957826906,-0.2755885193333788,0.15798931263002336,0.11633400572751225,-0.04914707161180439,-0.7658317001937501,0.4172728569987477,-0.012686469034649595,-0.6281411611823751,0.14422867117608562,0.7258733209145506,0.6038754716096768,-0.8660254037844384,-0.5000000000000004
-0.9144019713653824,-0.916314303374495,-0.9138184733025785,-0.9118224268723518,0.675588739086304,-0.02698622685260218,-0.01399044953277663,0.1502035985674948,-0.1327206115805867,0.1848311096685452,0.11920365512219958,-0.9160302298683538,-0.9228127345438764,-0.9177232199777501,-0.9148017968341426,-0.0091661565024957,-0.7020390111380725,0.6430647864749577,0.48569798988140744,-0.9150045703984266,-0.9592012988097726,-0.9140685899133429,-0.9153308923453041,0.2589820544034962,-0.9167982216338983,0.5747204753149946,0.4291586330948741,-0.9239414394545938,-1.0,-0.9112746306141841,-0.9603038309940927,0.21156340992158562,-0.9110357836005467,0.6195070506924983,0.4408439893807648,0.9999998666216807,0.9999999999999998,-0.8054218768833656,0.6164471557082458,0.9760789405942061,-0.8522377616915718,0.6936603161259915,0.9762416747468897,-0.8203487678535655,-0.9792756965183533,-0.8093976531942634,-0.17010976321902405,-0.2750999820229114,-0.48773062295332853,-0.5950706239810992,-0.579232939811611,-0.5594131721088489,-0.9167982216338983,-0.9110357836005467,-0.9164614495056156,-0.9149957365043122,-0.9225210101264485,-0.9187130000121801,-0.9117317854184505,-0.9165537620063646,-0.08592113996986216,0.07298864681922299,-0.20105841238241287,-0.14702153748227953,-0.3441720248831594,0.19782475200555671,0.599839326573192,0.6229059586722285,0.6065890991908287,0.5106460056120481,0.46959808143000137,0.559611882126623,-0.9162077582430712,-0.919926000516288,-0.9241543264186007,-0.920102184962686,-0.914833682361147,-0.9163115299822868,-0.9134482869312781,-0.9203894535030799,-0.9216851322810804,-0.9179831803065792,-0.9090371208513286,-0.914511017933533,-0.9725113156209537,-0.9786267494199865,0.15825908109128284,0.12873102755183138,0.17982017074602524,0.024991902657805598,0.5887862128958197,0.37694805117637675,0.0846601421565649,-0.9775984830656207,-0.5186954793036682,-0.9365831086718788,-1.0,-0.99266224134363,0.8928126925207224,0.6011511050407732,0.10669922992538061,-1.0,-0.4359952251281587,-0.3977319777309553,0.3458810714009691,0.5887862128958196,-0.9389978103716152,-0.9322379983613899,-0.9357382145538377,-0.7947482021674835,-0.17866306885312816,-0.9661385253557702,-0.9114596582519815,-0.9415655938950429,-0.048833328749117,0.02748981201438397,0.24744352796263502,0.09610185249680453,0.2558284196280375,-0.8243827348280239,0.4446687607293649,-0.9917094128461713,-0.43691521759342555,-0.25122569341661805,0.2768170751595658,0.2746299159755401,-0.040495040456290855,-0.7788963205518354,0.35529859238693473,0.1680704089100385,-0.6199986456837345,0.14466506655029465,1.0,-0.28620826421558093,-0.8660254037844384,-0.5000000000000004
-0.9113209481354752,-0.911557424132988,-0.9107643607170777,-0.9063825726557762,0.536696648983663,0.023016923861525096,0.0676427724139542,0.11334040413554922,-0.09026684414716832,0.17892376789717804,0.1768855715413789,-0.9137978961609374,-0.8780564081695295,-0.9177232199777501,-0.909353465188899,0.03386764694258984,-0.6786292515801108,0.6376235173758813,0.5008274213825731,-0.9143868895112409,-0.9447022125625479,-0.9140685899133429,-0.9124204233603942,0.2524036053692958,-0.9211809299488701,0.5743012637449425,0.4299741378893564,-0.9234066761512782,-0.9904771714728264,-0.9112746306141841,-0.9573250227245085,0.27395637466098066,-0.9119419822015271,0.6160639310177392,0.44433953028273,0.9999999129405239,0.9999999999999998,-0.7064857282036677,0.9999999119694576,1.0,-0.7771058478650383,0.9999999266764166,1.0,-0.7507174776852805,-0.9940712018636939,-0.9506008793356131,-0.7037583290821741,-0.7487730159765134,-0.8199963530606565,-0.5729318440220849,-0.575588708914698,-0.5565192753402062,-0.9211809299488701,-0.9119419822015271,-0.9134668317261903,-0.9148144711219255,-0.9149957365043121,-0.9172624212922593,-0.9159931079547252,-0.9101888418819097,-0.026986226852602234,-0.0859211399698622,0.07298864681922307,-0.05883583952376449,-0.38903376710631143,0.28988814001509533,0.6282774309241557,0.6507701188087471,0.6999610587314784,0.550177259081734,0.6336136167575919,0.5408924645268213,-0.9167364112014867,-0.9157857668371743,-0.919926000516288,-0.9208949981696037,-0.9138654779021249,-0.9107887496083269,-0.9138184733025785,-0.9134482869312781,-0.9203894535030799,-0.9186310196955796,-0.9123657134714587,-0.9122632817869494,-0.9714561339571974,-0.9787013828084705,0.16203574399601672,0.1300666238128547,0.1869020947706791,0.14586274539964217,1.0,0.6230537313929472,0.07926368957015353,-0.975822061323452,-0.5194466540759086,-0.9360429248922845,-0.9799035283342996,-0.9926220284026277,0.893857086557338,0.5975418805334873,0.19602563356699876,-0.988472184384341,-0.3459776998467247,-0.4505604219922122,0.5609275874977975,1.0,-0.9384416589701577,-0.9319463149579987,-0.9353089268403796,-0.7893965539692116,-0.17866306785659375,-0.9646898901436233,-0.9114596582519815,-0.9407679819331055,0.22414145425132684,0.07743982071381625,0.27627123166586515,0.12564895385767197,0.2674481437376881,-0.755130286966494,0.7122166720546874,-0.9858786780310556,-0.44903506185753256,-0.25466381211213984,0.3617473641192629,0.3709993586353144,-0.02548515480035996,-0.6131318225426681,0.5281726663913424,0.23220930047983906,-0.6615374845972934,0.14510146192450368,0.23191411347961666,-0.9999999999999999,-0.8660254037844384,-0.5000000000000004
-0.9144019713653824,-0.9038054933120815,-0.9120600394950782,-0.8984040041370498,0.7723185198357303,0.07221565638173258,0.1426676361791978,0.2323712424960677,0.05753899754904543,0.2049768044871671,0.22313439210335753,-0.9088495547647559,-0.8508321349976199,-0.9097319531397823,-0.9013624629278707,0.1775405307336887,-0.8095766777781155,0.7132572748090672,0.6549796211781673,-0.91326383269489,-0.908160249651228,-0.9140685899133429,-0.9044165853043548,0.28115738377565186,-0.9052805197924074,0.6260501150704104,0.6020127274242161,-0.9224145885143845,-0.9690518471649165,-0.9112746306141841,-0.9491332505003899,0.3228437985516787,-0.8998950778519584,0.6410355626966494,0.5749562547539973,0.9999999154293002,0.9999999999999998,-0.7071579084897684,0.9999999421063397,1.0,-0.6669107767211322,0.9999999486151596,1.0,-0.6485901048666963,-0.8961663652802894,-0.6035728155339807,0.15581028273304875,0.17663032028709147,-0.02837857798708021,-0.4064371781881526,-0.4850892386406489,-0.529973561822642,-0.9052805197924074,-0.8998950778519583,-0.9080222985590214,-0.911822426872352,-0.9148144711219255,-0.9225210101264485,-0.9187130000121801,-0.907097268573583,0.023016923861525054,-0.02698622685260229,-0.08592113996986211,-0.20105841238241284,-0.35249407811234434,0.20213604447488048,0.46912967380914455,0.6755887390863042,0.7291482010382904,0.5116250767945103,0.5328316395047369,0.5873977039748985,-0.9119784841590233,-0.9163143033744952,-0.9157857668371744,-0.9241543264186006,-0.9185304431823621,-0.9064625807195495,-0.9107643607170777,-0.9138184733025785,-0.9134482869312781,-0.9216851322810804,-0.9161566027841674,-0.9067375903944823,-0.969641252409748,-0.9783816024783265,0.16818639776602792,0.13250543614183505,0.19778540568290306,0.29548472387085956,1.0,0.8629287376319397,0.1030635613451997,-0.9719789030363615,-0.5213591150889204,-0.9350407812409468,-0.9361037119492901,-0.9717834906407521,0.8998508612823358,0.6237182071082353,0.4246814197582358,-0.9370807316141506,-0.27013203578833517,-0.5596653341762367,0.6982145257523081,1.0,-0.9371556615311255,-0.9316097561719433,-0.9344785295171908,-0.7713319780638745,-0.1786630666567689,-0.9567224914556995,-0.9114596582519815,-0.9363811684373917,0.5111942359361702,0.2575301395915433,0.31657570747486463,0.16712154896368758,0.2833795683568499,-0.4253699362328459,0.8987898922540336,-0.9726155099546319,-0.3966829115644636,-0.21098589423720548,0.4120091979971047,0.6890315250061937,-0.006959281308574483,-0.7359195584742431,0.2770149833310253,-0.024348490102446812,-0.45945785639776215,0.14553785729871271,-1.0,-1.0,-0.8660254037844384,-0.5000000000000004
